EnsEMBL_Gene_ID	184B5
ENSG00000219386	0.0000000000
ENSG00000219387	0.0000000000
ENSG00000219388	0.0000000000
ENSG00000219389	0.0000000000
ENSG00000219390	0.0000000000
ENSG00000219391	0.9024438995
ENSG00000219392	0.0000000000
ENSG00000219393	0.0000000000
ENSG00000219394	0.0000000000
ENSG00000013288	91.4419520821
ENSG00000106086	8.0907557535
ENSG00000219395	0.0000000000
ENSG00000219396	0.0000000000
ENSG00000219397	0.0000000000
ENSG00000219398	0.0000000000
ENSG00000219399	0.0000000000
ENSG00000219400	10.5200389844
ENSG00000219401	0.0000000000
ENSG00000219402	0.0000000000
ENSG00000219403	0.0000000000
ENSG00000219404	0.0000000000
ENSG00000106089	32.1222242432
ENSG00000219405	0.0000000000
ENSG00000219406	0.0000000000
ENSG00000219407	0.0000000000
ENSG00000219408	0.9629146773
ENSG00000219409	0.0000000000
ENSG00000219410	0.0000000000
ENSG00000219411	0.0000000000
ENSG00000219412	0.0000000000
ENSG00000219413	0.0000000000
ENSG00000219414	0.0000000000
ENSG00000106100	17.4670957423
ENSG00000219415	0.0000000000
ENSG00000219416	0.0000000000
ENSG00000219417	0.0000000000
ENSG00000219418	0.0000000000
ENSG00000219419	0.0000000000
ENSG00000219420	0.0000000000
ENSG00000219421	0.0000000000
ENSG00000219422	0.0000000000
ENSG00000219423	0.0000000000
ENSG00000219424	0.0000000000
ENSG00000106105	354.7547282495
ENSG00000219425	0.0000000000
ENSG00000219426	0.0000000000
ENSG00000219427	0.0000000000
ENSG00000219428	0.0000000000
ENSG00000219429	0.0000000000
ENSG00000219430	0.0000000000
ENSG00000219431	56.3472217570
ENSG00000219432	0.0000000000
ENSG00000219433	4.7423729751
ENSG00000219434	0.0000000000
ENSG00000106113	0.1157563125
ENSG00000219435	0.0000000000
ENSG00000219436	0.0000000000
ENSG00000219437	0.0000000000
ENSG00000219438	0.0000000000
ENSG00000219439	0.0000000000
ENSG00000219440	0.0000000000
ENSG00000219441	0.0000000000
ENSG00000219442	0.0000000000
ENSG00000219443	11.7549794777
ENSG00000219444	0.0000000000
ENSG00000106121	9.7740080536
ENSG00000219445	26.9801914284
ENSG00000219446	0.0000000000
ENSG00000219447	0.0000000000
ENSG00000219448	0.3588149847
ENSG00000219449	0.0000000000
ENSG00000219450	0.0000000000
ENSG00000219451	0.4977273564
ENSG00000219453	0.0000000000
ENSG00000219454	0.0000000000
ENSG00000219455	0.0000000000
ENSG00000106123	93.4402324808
ENSG00000219456	0.0000000000
ENSG00000219457	0.0000000000
ENSG00000219458	0.0000000000
ENSG00000219459	0.0000000000
ENSG00000219460	0.0000000000
ENSG00000219461	0.0000000000
ENSG00000219462	0.0000000000
ENSG00000219463	0.0000000000
ENSG00000219464	0.0000000000
ENSG00000219465	0.0000000000
ENSG00000106125	1.3381717982
ENSG00000219466	0.0000000000
ENSG00000219467	0.5011443782
ENSG00000219468	8.2900389775
ENSG00000219469	0.0000000000
ENSG00000219470	12.6778343301
ENSG00000219471	0.0000000000
ENSG00000219472	0.0000000000
ENSG00000219473	0.0000000000
ENSG00000219474	0.0000000000
ENSG00000219475	0.0000000000
ENSG00000106128	0.0000000000
ENSG00000219476	0.0000000000
ENSG00000219477	0.6274678333
ENSG00000219478	0.0000000000
ENSG00000219479	0.0000000000
ENSG00000219481	9.3592376334
ENSG00000219482	0.0000000000
ENSG00000219483	2.5883281073
ENSG00000219484	0.0000000000
ENSG00000219485	0.0000000000
ENSG00000219486	0.0000000000
ENSG00000106133	42.9683546829
ENSG00000219487	0.0000000000
ENSG00000219488	0.0000000000
ENSG00000219489	0.0000000000
ENSG00000219490	0.0000000000
ENSG00000219491	0.0000000000
ENSG00000219492	0.0000000000
ENSG00000219493	0.0000000000
ENSG00000219495	0.0000000000
ENSG00000219496	0.0000000000
ENSG00000219497	0.0000000000
ENSG00000013293	0.0809686689
ENSG00000106144	92.0291826286
ENSG00000219498	1.0540012009
ENSG00000219499	0.0000000000
ENSG00000219500	0.0000000000
ENSG00000219501	0.0000000000
ENSG00000219502	0.0000000000
ENSG00000219503	0.0000000000
ENSG00000219504	0.0000000000
ENSG00000219505	0.0000000000
ENSG00000219506	0.0000000000
ENSG00000219507	5.3606415331
ENSG00000106153	2630.2043564421
ENSG00000219508	0.0000000000
ENSG00000219509	0.0000000000
ENSG00000219510	0.0000000000
ENSG00000219511	0.0000000000
ENSG00000219512	1.1006441952
ENSG00000219513	0.0000000000
ENSG00000219514	0.0000000000
ENSG00000219515	0.0000000000
ENSG00000219516	0.0000000000
ENSG00000219517	0.0000000000
ENSG00000106178	0.0000000000
ENSG00000219518	0.0000000000
ENSG00000219519	0.0000000000
ENSG00000219522	0.0000000000
ENSG00000219523	0.0000000000
ENSG00000219524	0.0000000000
ENSG00000219525	0.0000000000
ENSG00000219526	8.3088508107
ENSG00000219527	0.0000000000
ENSG00000219528	0.0000000000
ENSG00000219529	27.1488372897
ENSG00000106211	20050.7876625804
ENSG00000219530	0.0000000000
ENSG00000219531	0.0000000000
ENSG00000219532	0.0000000000
ENSG00000219533	0.0000000000
ENSG00000219534	0.0000000000
ENSG00000219535	0.0000000000
ENSG00000219536	0.0000000000
ENSG00000219537	0.0000000000
ENSG00000219538	0.0000000000
ENSG00000219539	0.0000000000
ENSG00000106236	0.0000000000
ENSG00000219540	0.0000000000
ENSG00000219541	17.8622212565
ENSG00000219542	0.4088631054
ENSG00000219543	0.0000000000
ENSG00000219544	0.0000000000
ENSG00000219545	19.7093902895
ENSG00000219546	0.0000000000
ENSG00000219547	0.0000000000
ENSG00000219548	0.0000000000
ENSG00000219549	0.9440395101
ENSG00000106244	394.8329688053
ENSG00000219550	0.0000000000
ENSG00000219551	0.0000000000
ENSG00000219552	0.0000000000
ENSG00000219553	0.0000000000
ENSG00000219554	0.0000000000
ENSG00000219555	0.0000000000
ENSG00000219557	0.0000000000
ENSG00000219558	0.0000000000
ENSG00000219559	0.0000000000
ENSG00000219560	2.9438997166
ENSG00000106245	326.3901963607
ENSG00000219561	0.3815182306
ENSG00000219562	0.0000000000
ENSG00000219563	0.0000000000
ENSG00000219564	0.0000000000
ENSG00000219565	0.0000000000
ENSG00000219566	16.0589298199
ENSG00000219567	0.0000000000
ENSG00000219568	0.0000000000
ENSG00000219570	0.0000000000
ENSG00000219571	0.0000000000
ENSG00000106246	66.2752109776
ENSG00000219572	0.0000000000
ENSG00000219573	0.0000000000
ENSG00000219574	0.0000000000
ENSG00000219575	0.0000000000
ENSG00000219576	0.0000000000
ENSG00000219577	0.0000000000
ENSG00000219578	0.0000000000
ENSG00000219579	0.0000000000
ENSG00000219580	0.5978118217
ENSG00000219581	0.0000000000
ENSG00000106258	4.8008320861
ENSG00000219582	0.0000000000
ENSG00000219583	0.0000000000
ENSG00000219584	0.0000000000
ENSG00000219585	0.0000000000
ENSG00000219586	0.0000000000
ENSG00000219587	0.0000000000
ENSG00000219588	0.0000000000
ENSG00000219589	0.0000000000
ENSG00000219590	0.0000000000
ENSG00000219591	0.0000000000
ENSG00000106261	92.1310078546
ENSG00000219592	0.0000000000
ENSG00000219593	0.0000000000
ENSG00000219594	0.0000000000
ENSG00000219595	0.0000000000
ENSG00000219596	0.0000000000
ENSG00000219597	0.0000000000
ENSG00000219598	0.0000000000
ENSG00000219599	0.0000000000
ENSG00000219600	0.0000000000
ENSG00000219601	0.0000000000
ENSG00000013297	0.0000000000
ENSG00000106263	536.0357449578
ENSG00000219602	0.0000000000
ENSG00000219603	0.0000000000
ENSG00000219604	0.0000000000
ENSG00000219605	0.0000000000
ENSG00000219606	0.0000000000
ENSG00000219607	5.2860211130
ENSG00000219608	0.0000000000
ENSG00000219609	0.0000000000
ENSG00000219610	0.0000000000
ENSG00000219611	0.0000000000
ENSG00000106266	25.0221039550
ENSG00000219612	0.0000000000
ENSG00000219613	0.0000000000
ENSG00000219614	0.0000000000
ENSG00000219616	0.7728634262
ENSG00000219617	0.0000000000
ENSG00000219618	0.0000000000
ENSG00000219619	0.0000000000
ENSG00000219620	0.0000000000
ENSG00000219621	0.0000000000
ENSG00000219622	0.0000000000
ENSG00000106268	145.7242914805
ENSG00000219623	0.0000000000
ENSG00000219624	0.0000000000
ENSG00000219625	0.0000000000
ENSG00000219626	18.5151003896
ENSG00000219627	0.0000000000
ENSG00000219628	0.0000000000
ENSG00000219629	0.0000000000
ENSG00000219630	0.0000000000
ENSG00000219631	0.0000000000
ENSG00000219632	0.0000000000
ENSG00000106278	20.5802306704
ENSG00000219633	0.0000000000
ENSG00000219634	0.0000000000
ENSG00000219635	7.5067614864
ENSG00000219636	0.0000000000
ENSG00000219637	0.0000000000
ENSG00000219638	0.0000000000
ENSG00000219639	0.0000000000
ENSG00000219640	0.0000000000
ENSG00000219641	0.0000000000
ENSG00000219642	0.0000000000
ENSG00000106290	132.2842443384
ENSG00000219643	0.0000000000
ENSG00000219644	0.0000000000
ENSG00000219645	0.0000000000
ENSG00000219647	0.0000000000
ENSG00000219648	0.0000000000
ENSG00000219649	0.0000000000
ENSG00000219650	0.0000000000
ENSG00000219651	0.0000000000
ENSG00000219652	0.0000000000
ENSG00000219653	0.0000000000
ENSG00000106299	70.4099433523
ENSG00000219654	1.1097190001
ENSG00000219655	0.0000000000
ENSG00000219656	0.0000000000
ENSG00000219657	0.0000000000
ENSG00000219658	0.0000000000
ENSG00000219659	0.0000000000
ENSG00000219660	0.0000000000
ENSG00000219661	0.0000000000
ENSG00000219662	0.0000000000
ENSG00000219663	0.0000000000
ENSG00000106302	0.2935660878
ENSG00000219664	0.0000000000
ENSG00000219665	0.0000000000
ENSG00000219666	0.0000000000
ENSG00000219667	0.0000000000
ENSG00000219668	0.0000000000
ENSG00000219669	0.0000000000
ENSG00000219670	0.0000000000
ENSG00000219671	1.1242857173
ENSG00000219672	0.0000000000
ENSG00000219673	0.0000000000
ENSG00000106304	0.0000000000
ENSG00000219674	0.0000000000
ENSG00000219675	0.0000000000
ENSG00000219676	0.2716699628
ENSG00000219677	0.0000000000
ENSG00000219678	0.0000000000
ENSG00000219679	0.0000000000
ENSG00000219680	0.0000000000
ENSG00000219681	0.0000000000
ENSG00000219682	0.0000000000
ENSG00000219683	0.0000000000
ENSG00000106305	168.3904163055
ENSG00000219684	0.0000000000
ENSG00000219685	0.0000000000
ENSG00000219687	0.0000000000
ENSG00000219688	0.0000000000
ENSG00000219689	0.0000000000
ENSG00000219690	0.0000000000
ENSG00000219691	0.0000000000
ENSG00000219692	0.0000000000
ENSG00000219693	0.0000000000
ENSG00000219694	0.0000000000
ENSG00000106327	0.3262297199
ENSG00000219695	0.0000000000
ENSG00000219696	0.0000000000
ENSG00000219697	0.0000000000
ENSG00000219698	0.0000000000
ENSG00000219699	15.0058084414
ENSG00000219700	0.0000000000
ENSG00000219701	0.0000000000
ENSG00000219702	0.0000000000
ENSG00000219703	0.0000000000
ENSG00000219705	17.1688036673
ENSG00000013306	1219.1870832295
ENSG00000106328	0.0000000000
ENSG00000219706	0.0000000000
ENSG00000219708	0.0000000000
ENSG00000219709	0.0000000000
ENSG00000219710	0.0000000000
ENSG00000219711	0.0000000000
ENSG00000219712	0.0000000000
ENSG00000219713	0.0000000000
ENSG00000219714	0.0000000000
ENSG00000219715	0.0000000000
ENSG00000219716	10.6458541377
ENSG00000106330	228.3242053953
ENSG00000219717	0.0000000000
ENSG00000219718	0.0000000000
ENSG00000219719	0.4871517224
ENSG00000219720	0.0000000000
ENSG00000219721	0.0000000000
ENSG00000219722	0.0000000000
ENSG00000219723	0.0000000000
ENSG00000219724	0.0000000000
ENSG00000219725	0.0000000000
ENSG00000219726	0.0000000000
ENSG00000106331	0.0000000000
ENSG00000219727	0.0000000000
ENSG00000219728	0.0000000000
ENSG00000219729	0.0000000000
ENSG00000219730	0.4337713771
ENSG00000219731	0.0000000000
ENSG00000219732	0.0000000000
ENSG00000219733	0.0000000000
ENSG00000219734	0.0000000000
ENSG00000219735	0.0000000000
ENSG00000219736	0.0000000000
ENSG00000106333	19.7003030634
ENSG00000219737	0.0000000000
ENSG00000219738	0.0000000000
ENSG00000219739	0.7418515205
ENSG00000219740	0.0000000000
ENSG00000219741	0.0000000000
ENSG00000219742	0.0000000000
ENSG00000219744	0.0000000000
ENSG00000219745	0.0000000000
ENSG00000219746	0.0000000000
ENSG00000219747	0.5662703533
ENSG00000106336	1.2495815115
ENSG00000219748	0.0000000000
ENSG00000219749	0.0000000000
ENSG00000219750	0.0000000000
ENSG00000219751	0.4763151825
ENSG00000219752	1.5147129117
ENSG00000219753	0.0000000000
ENSG00000219754	0.0000000000
ENSG00000219755	3.7938983801
ENSG00000219756	0.0000000000
ENSG00000219757	0.0000000000
ENSG00000106341	0.0000000000
ENSG00000219758	0.0000000000
ENSG00000219759	0.0000000000
ENSG00000219760	0.0000000000
ENSG00000219761	0.0000000000
ENSG00000219762	0.9566675470
ENSG00000219763	0.0000000000
ENSG00000219764	10.6055352622
ENSG00000219766	0.0000000000
ENSG00000219767	5.2793842298
ENSG00000219768	0.0000000000
ENSG00000106344	71.9522418249
ENSG00000219769	0.1234475146
ENSG00000219770	0.0000000000
ENSG00000219771	0.0000000000
ENSG00000219772	0.0000000000
ENSG00000219773	0.0000000000
ENSG00000219774	0.0000000000
ENSG00000219775	8.1473350149
ENSG00000219776	0.0000000000
ENSG00000219777	0.0000000000
ENSG00000219778	1.0515082936
ENSG00000106346	19.6142051531
ENSG00000219779	0.0000000000
ENSG00000219780	0.0000000000
ENSG00000219782	0.0000000000
ENSG00000219783	0.0000000000
ENSG00000219784	0.0000000000
ENSG00000219785	0.0000000000
ENSG00000219786	0.0000000000
ENSG00000219787	0.0000000000
ENSG00000219788	0.0000000000
ENSG00000219789	0.0000000000
ENSG00000106348	472.5721576108
ENSG00000219790	0.0000000000
ENSG00000219791	0.8925486813
ENSG00000219792	0.0000000000
ENSG00000219793	0.0000000000
ENSG00000219794	0.4245837905
ENSG00000219795	49.2109510420
ENSG00000219796	0.0000000000
ENSG00000219797	0.0000000000
ENSG00000219798	0.0000000000
ENSG00000219799	0.0000000000
ENSG00000106351	46.1617088348
ENSG00000219800	0.0000000000
ENSG00000219801	0.0000000000
ENSG00000219802	0.0000000000
ENSG00000219803	0.0000000000
ENSG00000219804	0.0000000000
ENSG00000219805	0.0000000000
ENSG00000219806	0.0000000000
ENSG00000219807	0.0000000000
ENSG00000219808	0.0000000000
ENSG00000219809	0.5558415522
ENSG00000013364	901.9742630338
ENSG00000106355	55.3300830489
ENSG00000219810	0.0000000000
ENSG00000219811	0.0000000000
ENSG00000219812	0.0000000000
ENSG00000219813	0.7835404559
ENSG00000219814	12.2349588493
ENSG00000219815	0.0000000000
ENSG00000219816	0.1764328523
ENSG00000219817	0.3703425437
ENSG00000219818	0.0000000000
ENSG00000219819	0.0000000000
ENSG00000106366	1509.7795942099
ENSG00000219820	0.0000000000
ENSG00000219821	0.0000000000
ENSG00000219822	0.0000000000
ENSG00000219823	0.0000000000
ENSG00000219824	0.1037672658
ENSG00000219825	0.0000000000
ENSG00000219826	0.0000000000
ENSG00000219827	4.1565504311
ENSG00000219828	0.8487850730
ENSG00000219829	0.0000000000
ENSG00000106367	674.3959360711
ENSG00000219830	16.5961634197
ENSG00000219831	0.4402576781
ENSG00000219832	0.0000000000
ENSG00000219833	0.0000000000
ENSG00000219834	0.0000000000
ENSG00000219835	0.0000000000
ENSG00000219836	0.0000000000
ENSG00000219837	0.0000000000
ENSG00000219838	0.0000000000
ENSG00000219839	0.0000000000
ENSG00000106384	0.0000000000
ENSG00000219840	0.0000000000
ENSG00000219841	0.0000000000
ENSG00000219842	0.0000000000
ENSG00000219843	0.0000000000
ENSG00000219844	0.0000000000
ENSG00000219845	0.0000000000
ENSG00000219846	0.0000000000
ENSG00000219847	0.0000000000
ENSG00000219848	1.1817893744
ENSG00000219849	0.0000000000
ENSG00000106392	23.4211585014
ENSG00000219850	2.2336749189
ENSG00000219851	0.0000000000
ENSG00000219852	0.0000000000
ENSG00000219853	0.0000000000
ENSG00000219854	0.0000000000
ENSG00000219855	0.0000000000
ENSG00000219856	0.1614378737
ENSG00000219857	0.0000000000
ENSG00000219858	67.7761449599
ENSG00000219859	0.0000000000
ENSG00000106397	296.2166404750
ENSG00000219860	32.0644788337
ENSG00000219861	0.0000000000
ENSG00000219862	0.0000000000
ENSG00000219863	0.0000000000
ENSG00000219864	0.0000000000
ENSG00000219865	0.0000000000
ENSG00000219866	0.0000000000
ENSG00000219867	0.0000000000
ENSG00000219868	0.0000000000
ENSG00000219869	0.0000000000
ENSG00000106399	49.7784219970
ENSG00000219870	982.2417714059
ENSG00000219871	0.0000000000
ENSG00000219872	0.0000000000
ENSG00000219873	0.0000000000
ENSG00000219874	0.0000000000
ENSG00000219875	0.0000000000
ENSG00000219876	0.0000000000
ENSG00000219877	0.0000000000
ENSG00000219878	0.0000000000
ENSG00000219879	0.0000000000
ENSG00000106400	80.6701236127
ENSG00000219880	0.2539750754
ENSG00000219881	1.9207980246
ENSG00000219882	0.0000000000
ENSG00000219884	0.0000000000
ENSG00000219885	0.0000000000
ENSG00000219886	0.0000000000
ENSG00000219887	0.0000000000
ENSG00000219889	0.0000000000
ENSG00000219890	0.0000000000
ENSG00000219891	8.0114917607
ENSG00000106404	20.7884242170
ENSG00000219892	2.1973240998
ENSG00000219893	1.8845533011
ENSG00000219895	0.0000000000
ENSG00000219896	0.0000000000
ENSG00000219897	1.0689487472
ENSG00000219898	0.0000000000
ENSG00000219899	0.0000000000
ENSG00000219900	0.0000000000
ENSG00000219901	0.0000000000
ENSG00000219902	0.0000000000
ENSG00000106410	0.0000000000
ENSG00000219903	0.0000000000
ENSG00000219904	0.0000000000
ENSG00000219905	0.0000000000
ENSG00000219906	0.0000000000
ENSG00000219907	0.0000000000
ENSG00000219908	0.0000000000
ENSG00000219909	0.0000000000
ENSG00000219911	0.0000000000
ENSG00000219912	3.6681728466
ENSG00000219913	0.0000000000
ENSG00000013374	112.6844560754
ENSG00000106415	22.9889790752
ENSG00000219914	2.3001743922
ENSG00000219915	0.0000000000
ENSG00000219916	1.6645785001
ENSG00000219917	0.0000000000
ENSG00000219918	0.0000000000
ENSG00000219919	0.0000000000
ENSG00000219920	32.4651770725
ENSG00000219921	0.0000000000
ENSG00000219922	0.0000000000
ENSG00000219923	0.0000000000
ENSG00000106436	0.0000000000
ENSG00000219925	0.0000000000
ENSG00000219926	6.7328466158
ENSG00000219927	0.0000000000
ENSG00000219928	0.8235589432
ENSG00000219929	0.0000000000
ENSG00000219930	0.0000000000
ENSG00000219931	0.0000000000
ENSG00000219932	0.3900695013
ENSG00000219933	0.0000000000
ENSG00000219934	0.6453091994
ENSG00000106443	60.1991262804
ENSG00000219935	0.0000000000
ENSG00000219936	0.0000000000
ENSG00000219938	0.0000000000
ENSG00000219939	0.0000000000
ENSG00000219940	0.0000000000
ENSG00000219941	0.0000000000
ENSG00000219942	0.0000000000
ENSG00000219943	0.0000000000
ENSG00000219944	0.0000000000
ENSG00000219945	0.0000000000
ENSG00000106459	23.1558369488
ENSG00000219946	0.0000000000
ENSG00000219947	0.0000000000
ENSG00000219948	0.0000000000
ENSG00000219949	0.0000000000
ENSG00000219950	0.0000000000
ENSG00000219951	0.1512793490
ENSG00000219952	0.0000000000
ENSG00000219953	0.0000000000
ENSG00000219954	0.0000000000
ENSG00000219955	0.0000000000
ENSG00000106460	23.8402712856
ENSG00000219956	0.4021430371
ENSG00000219957	1.5521440380
ENSG00000219958	0.0000000000
ENSG00000219959	0.3423515374
ENSG00000219960	17.9063868476
ENSG00000219961	0.0000000000
ENSG00000219962	0.4806895056
ENSG00000219963	6.9482514368
ENSG00000219964	0.0000000000
ENSG00000219965	0.0000000000
ENSG00000106462	83.4863163493
ENSG00000219966	0.0000000000
ENSG00000219967	0.0000000000
ENSG00000219968	0.0000000000
ENSG00000219969	0.0000000000
ENSG00000219970	0.0000000000
ENSG00000219971	0.0000000000
ENSG00000219972	0.0000000000
ENSG00000219973	0.0000000000
ENSG00000219974	0.0000000000
ENSG00000219975	0.0000000000
ENSG00000106477	20.5541317567
ENSG00000219976	0.0000000000
ENSG00000219977	0.0000000000
ENSG00000219978	0.0000000000
ENSG00000219979	0.2309194684
ENSG00000219980	0.6672774564
ENSG00000219981	0.0000000000
ENSG00000219982	0.0000000000
ENSG00000219983	0.0000000000
ENSG00000219984	0.0000000000
ENSG00000219985	0.0000000000
ENSG00000106479	21.3058670982
ENSG00000219986	0.0000000000
ENSG00000219987	0.0000000000
ENSG00000219988	0.0000000000
ENSG00000219989	0.0000000000
ENSG00000219990	0.0000000000
ENSG00000219991	0.0000000000
ENSG00000219992	0.0000000000
ENSG00000219993	0.0000000000
ENSG00000219994	0.0000000000
ENSG00000219995	0.0000000000
ENSG00000106483	0.0000000000
ENSG00000219996	0.0000000000
ENSG00000219997	0.0000000000
ENSG00000219998	0.0000000000
ENSG00000219999	1.4118252405
ENSG00000220000	0.0000000000
ENSG00000220001	0.0000000000
ENSG00000220002	0.0000000000
ENSG00000220003	0.0000000000
ENSG00000220004	1.8212183475
ENSG00000220005	0.0000000000
ENSG00000106484	0.1670748066
ENSG00000220006	1.0353312429
ENSG00000220007	0.0000000000
ENSG00000220008	0.0000000000
ENSG00000220009	0.0000000000
ENSG00000220010	0.0000000000
ENSG00000220011	2.1722859082
ENSG00000220012	0.0000000000
ENSG00000220013	0.0000000000
ENSG00000220014	0.0000000000
ENSG00000220015	0.0000000000
ENSG00000013375	44.5240026858
ENSG00000106511	0.0000000000
ENSG00000220016	0.0000000000
ENSG00000220017	0.0000000000
ENSG00000220018	0.5217478685
ENSG00000220019	0.0000000000
ENSG00000220020	0.0000000000
ENSG00000220021	0.6316268354
ENSG00000220022	0.0000000000
ENSG00000220023	0.0000000000
ENSG00000220024	0.0000000000
ENSG00000220025	0.0000000000
ENSG00000106524	20.5402338824
ENSG00000220026	0.0000000000
ENSG00000220027	2.8971446219
ENSG00000220028	0.0000000000
ENSG00000220029	0.0000000000
ENSG00000220030	0.0000000000
ENSG00000220031	0.0000000000
ENSG00000220032	0.6804174996
ENSG00000220033	0.0000000000
ENSG00000220034	0.9574709665
ENSG00000220035	0.0000000000
ENSG00000106526	0.0000000000
ENSG00000220036	0.0000000000
ENSG00000220037	0.0000000000
ENSG00000220038	0.0000000000
ENSG00000220039	0.0000000000
ENSG00000220040	7.9029149645
ENSG00000220041	0.0000000000
ENSG00000220042	0.0000000000
ENSG00000220043	0.0000000000
ENSG00000220044	0.9054473892
ENSG00000220045	4.9811631551
ENSG00000106536	0.0000000000
ENSG00000220047	0.0000000000
ENSG00000220048	3.1689837430
ENSG00000220049	0.0000000000
ENSG00000220050	0.0000000000
ENSG00000220051	0.0000000000
ENSG00000220052	0.0000000000
ENSG00000220053	0.0000000000
ENSG00000220054	0.0000000000
ENSG00000220055	0.0000000000
ENSG00000220056	0.0000000000
ENSG00000106537	26.5877221715
ENSG00000220057	0.0000000000
ENSG00000220058	0.0000000000
ENSG00000220059	2.9951829317
ENSG00000220060	0.0000000000
ENSG00000220061	0.0000000000
ENSG00000220062	0.0000000000
ENSG00000220063	0.0000000000
ENSG00000220064	0.0000000000
ENSG00000220065	0.0000000000
ENSG00000220066	0.0000000000
ENSG00000106538	0.0000000000
ENSG00000220068	0.0000000000
ENSG00000220069	0.0000000000
ENSG00000220070	0.0000000000
ENSG00000220071	4.0772930772
ENSG00000220072	0.0000000000
ENSG00000220073	0.0000000000
ENSG00000220074	0.0000000000
ENSG00000220075	0.0000000000
ENSG00000220076	0.0000000000
ENSG00000220077	0.1975988740
ENSG00000106540	53.5746514626
ENSG00000220078	0.0000000000
ENSG00000220079	0.0000000000
ENSG00000220080	0.0000000000
ENSG00000220081	0.0000000000
ENSG00000220082	0.0000000000
ENSG00000220083	0.0000000000
ENSG00000220084	0.0000000000
ENSG00000220085	0.0000000000
ENSG00000220086	0.0000000000
ENSG00000220087	0.0000000000
ENSG00000106541	8.4653591667
ENSG00000220088	0.0000000000
ENSG00000220089	0.0000000000
ENSG00000220090	0.2603033644
ENSG00000220091	0.0000000000
ENSG00000220092	7.2062378876
ENSG00000220093	0.0000000000
ENSG00000220094	0.0000000000
ENSG00000220095	0.0000000000
ENSG00000220096	0.0000000000
ENSG00000220097	0.9914757059
ENSG00000106546	88.0196594029
ENSG00000220098	0.0000000000
ENSG00000220099	0.0000000000
ENSG00000220100	0.0000000000
ENSG00000220101	1.4790446327
ENSG00000220102	0.4807955830
ENSG00000220103	0.0000000000
ENSG00000220104	0.0000000000
ENSG00000220105	7.3285945409
ENSG00000220106	0.0000000000
ENSG00000220107	0.0000000000
ENSG00000106554	141.9502749453
ENSG00000220108	0.0000000000
ENSG00000220109	0.0000000000
ENSG00000220110	0.0000000000
ENSG00000220111	0.0000000000
ENSG00000220112	0.0000000000
ENSG00000220113	0.0000000000
ENSG00000220115	0.0000000000
ENSG00000220116	0.0000000000
ENSG00000220117	0.0000000000
ENSG00000220118	0.0000000000
ENSG00000013392	13.4351507179
ENSG00000106560	10.5996340414
ENSG00000220119	0.0000000000
ENSG00000220120	0.0000000000
ENSG00000220121	0.0000000000
ENSG00000220122	0.0000000000
ENSG00000220123	110.2661061010
ENSG00000220124	0.0000000000
ENSG00000220125	0.0000000000
ENSG00000220126	0.0000000000
ENSG00000220127	0.0000000000
ENSG00000220128	0.0000000000
ENSG00000106565	0.6755213346
ENSG00000220129	0.0000000000
ENSG00000220130	0.0000000000
ENSG00000220131	0.0000000000
ENSG00000220132	0.0000000000
ENSG00000220133	0.0000000000
ENSG00000220134	0.0000000000
ENSG00000220135	0.0000000000
ENSG00000220136	0.0000000000
ENSG00000220137	0.0000000000
ENSG00000220138	0.0000000000
ENSG00000106571	47.4476888839
ENSG00000220139	0.0000000000
ENSG00000220140	0.0000000000
ENSG00000220141	0.0000000000
ENSG00000220142	0.0000000000
ENSG00000220143	0.0000000000
ENSG00000220144	0.0000000000
ENSG00000220145	0.0000000000
ENSG00000220146	0.0000000000
ENSG00000220147	0.5815749574
ENSG00000220148	0.0000000000
ENSG00000106588	700.3496733814
ENSG00000220150	0.0000000000
ENSG00000220151	0.0000000000
ENSG00000220153	0.0000000000
ENSG00000220154	1.4584387478
ENSG00000220155	0.0000000000
ENSG00000220156	0.0000000000
ENSG00000220157	0.9652661660
ENSG00000220158	0.0000000000
ENSG00000220159	0.0000000000
ENSG00000220160	0.0000000000
ENSG00000106591	316.5100902687
ENSG00000220161	6.0211265645
ENSG00000220162	0.0000000000
ENSG00000220163	0.0000000000
ENSG00000220164	0.0000000000
ENSG00000220165	0.0000000000
ENSG00000220166	0.0000000000
ENSG00000220167	0.0000000000
ENSG00000220168	0.0000000000
ENSG00000220169	0.4876560202
ENSG00000220170	0.0000000000
ENSG00000106603	65.3592181873
ENSG00000220172	0.0000000000
ENSG00000220173	0.0000000000
ENSG00000220174	0.0000000000
ENSG00000220175	0.0000000000
ENSG00000220176	0.0000000000
ENSG00000220177	0.0000000000
ENSG00000220178	0.0000000000
ENSG00000220179	0.0000000000
ENSG00000220180	0.0000000000
ENSG00000220181	0.0000000000
ENSG00000106605	281.7693092289
ENSG00000220182	0.0000000000
ENSG00000220183	0.0000000000
ENSG00000220184	0.0000000000
ENSG00000220185	0.0000000000
ENSG00000220186	0.6165912507
ENSG00000220187	0.0000000000
ENSG00000220188	0.0000000000
ENSG00000220189	0.7549290313
ENSG00000220190	0.0000000000
ENSG00000220191	1.8619593499
ENSG00000106608	100.4604074756
ENSG00000220192	0.0000000000
ENSG00000220193	0.0000000000
ENSG00000220194	0.8854806683
ENSG00000220195	0.0000000000
ENSG00000220197	0.0000000000
ENSG00000220198	0.0000000000
ENSG00000220199	0.0000000000
ENSG00000220200	0.8390661600
